origin,crop_url,box,label,score
https://i.pinimg.com/736x/c2/17/57/c21757c18167e5f0911eefc1887217e2.jpg,http://localhost:8000/images/c006188642c841ca92449574e5e08090.jpg,"279,1298,343,1378",outer,0.9016517400741577
https://i.pinimg.com/736x/c2/17/57/c21757c18167e5f0911eefc1887217e2.jpg,http://localhost:8000/images/99ec7db2af2444c59f18eaae2c99c14d.jpg,"265,859,507,1312",bottom,0.8802229166030884
https://i.pinimg.com/736x/c2/17/57/c21757c18167e5f0911eefc1887217e2.jpg,http://localhost:8000/images/420b4b563cdc43f69dc4e7180b1aa33e.jpg,"354,445,443,514",hat,0.835648238658905
https://i.pinimg.com/736x/c2/17/57/c21757c18167e5f0911eefc1887217e2.jpg,http://localhost:8000/images/a599e23a04a8422996a9970e1aaebcea.jpg,"248,556,537,895",top,0.48078644275665283
https://i.pinimg.com/736x/f9/49/c2/f949c243ec3ab579a70e73d6a1e263d0.jpg,http://localhost:8000/images/ef4d3dcef2ef4934b42459a057196244.jpg,"379,1183,469,1265",outer,0.8945020437240601
https://i.pinimg.com/736x/f9/49/c2/f949c243ec3ab579a70e73d6a1e263d0.jpg,http://localhost:8000/images/e5cfe7f7049e41f7af6dddcc7c4a5668.jpg,"297,6,452,100",hat,0.8365171551704407
https://i.pinimg.com/736x/f9/49/c2/f949c243ec3ab579a70e73d6a1e263d0.jpg,http://localhost:8000/images/20334d55f3af46c0839ac1a249682f1d.jpg,"107,162,617,571",shoes,0.8133185505867004
https://i.pinimg.com/736x/f9/49/c2/f949c243ec3ab579a70e73d6a1e263d0.jpg,http://localhost:8000/images/8db22706f14b4375bdf26556f19c6127.jpg,"184,497,523,1212",bottom,0.829573392868042
https://i.pinimg.com/736x/f9/49/c2/f949c243ec3ab579a70e73d6a1e263d0.jpg,http://localhost:8000/images/598a6bbae1ee41b3acad6a414fbf8ffd.jpg,"230,1204,312,1283",outer,0.8105718493461609
https://i.pinimg.com/736x/f9/49/c2/f949c243ec3ab579a70e73d6a1e263d0.jpg,http://localhost:8000/images/41e98ff5d28f41a6b84edcb466c2bbae.jpg,"305,160,527,508",top,0.5405529737472534
https://i.pinimg.com/736x/64/19/c2/6419c22cdfc5c9e3e099308b141074db.jpg,http://localhost:8000/images/6d612df29b8547f59d0baed6b2f2f7f6.jpg,"379,780,471,846",outer,0.9314802885055542
https://i.pinimg.com/736x/64/19/c2/6419c22cdfc5c9e3e099308b141074db.jpg,http://localhost:8000/images/0219253c26d246e9a5aa903bcdd01abe.jpg,"302,789,346,868",outer,0.9021483063697815
